Product_Row_ID,Product_ID,Product_Name,Category_Row_ID,Category,Sub_Category
7677,TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",7677,Technology,Accessories
7678,OFF-PA-10003228,Xerox 1917,7678,Office Supplies,Paper
7683,OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,7683,Office Supplies,Appliances
7685,OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",7685,Office Supplies,Binders
7687,FUR-TA-10001095,Chromcraft Round Conference Tables,7687,Furniture,Tables
7690,OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,7690,Office Supplies,Appliances
7693,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,7693,Office Supplies,Labels
7695,FUR-CH-10004754,"Global Stack Chair with Arms, Black",7695,Furniture,Chairs
7696,OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",7696,Office Supplies,Paper
7698,TEC-CO-10002313,Canon PC1080F Personal Copier,7698,Technology,Copiers
7703,OFF-PA-10000605,Xerox 1950,7703,Office Supplies,Paper
7708,OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,7708,Office Supplies,Art
7709,TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",7709,Technology,Accessories
7711,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,7711,Technology,Phones
7712,FUR-FU-10001876,"Computer Room Manger, 14""",7712,Furniture,Furnishings
7715,OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,7715,Office Supplies,Appliances
7716,TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",7716,Technology,Accessories
7717,OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",7717,Office Supplies,Paper
7719,TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,7719,Technology,Accessories
7720,OFF-AR-10001615,Newell 34,7720,Office Supplies,Art
7723,OFF-AP-10000027,Hoover Commercial SteamVac,7723,Office Supplies,Appliances
7724,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,7724,Furniture,Chairs
7725,OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,7725,Office Supplies,Appliances
7728,OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,7728,Office Supplies,Art
7729,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,7729,Office Supplies,Art
7730,TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),7730,Technology,Accessories
7731,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",7731,Furniture,Chairs
7732,OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,7732,Office Supplies,Envelopes
7733,OFF-PA-10000743,Xerox 1977,7733,Office Supplies,Paper
7734,OFF-PA-10000697,"TOPS Voice Message Log Book, Flash Format",7734,Office Supplies,Paper
7735,OFF-AR-10004441,BIC Brite Liner Highlighters,7735,Office Supplies,Art
7736,OFF-PA-10001870,Xerox 202,7736,Office Supplies,Paper
7737,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,7737,Office Supplies,Binders
7738,OFF-AR-10001315,Newell 310,7738,Office Supplies,Art
7739,TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,7739,Technology,Phones
7740,OFF-PA-10001609,Tops Wirebound Message Log Books,7740,Office Supplies,Paper
7742,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,7742,Technology,Phones
7743,OFF-PA-10001639,Xerox 203,7743,Office Supplies,Paper
7744,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,7744,Office Supplies,Binders
7747,TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,7747,Technology,Accessories
7748,OFF-FA-10003472,Bagged Rubber Bands,7748,Office Supplies,Fasteners
7749,FUR-FU-10003464,"Seth Thomas 8 1/2"" Cubicle Clock",7749,Furniture,Furnishings
7754,FUR-FU-10001546,Dana Swing-Arm Lamps,7754,Furniture,Furnishings
7755,OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",7755,Office Supplies,Art
7756,OFF-PA-10002558,Xerox 1938,7756,Office Supplies,Paper
7758,TEC-PH-10003988,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",7758,Technology,Phones
7760,OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",7760,Office Supplies,Paper
7761,OFF-PA-10003641,Xerox 1909,7761,Office Supplies,Paper
7762,OFF-PA-10003729,Xerox 1998,7762,Office Supplies,Paper
7763,OFF-AR-10003251,Prang Drawing Pencil Set,7763,Office Supplies,Art
7764,OFF-EN-10003286,Staple envelope,7764,Office Supplies,Envelopes
7765,OFF-AR-10004078,Newell 312,7765,Office Supplies,Art
7768,OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7768,Office Supplies,Art
7769,OFF-PA-10003651,Xerox 1968,7769,Office Supplies,Paper
7770,TEC-PH-10002885,Apple iPhone 5,7770,Technology,Phones
7772,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,7772,Office Supplies,Binders
7775,OFF-EN-10001509,Poly String Tie Envelopes,7775,Office Supplies,Envelopes
7776,OFF-AP-10001366,Staple holder,7776,Office Supplies,Appliances
7780,OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,7780,Office Supplies,Appliances
7782,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,7782,Office Supplies,Binders
7783,OFF-ST-10003442,Eldon Portable Mobile Manager,7783,Office Supplies,Storage
7786,OFF-LA-10002762,Avery 485,7786,Office Supplies,Labels
7787,OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",7787,Office Supplies,Binders
7791,OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",7791,Office Supplies,Binders
7792,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,7792,Office Supplies,Binders
7793,TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,7793,Technology,Accessories
7794,OFF-PA-10002036,Xerox 1930,7794,Office Supplies,Paper
7796,TEC-PH-10000526,Vtech CS6719,7796,Technology,Phones
7797,OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",7797,Office Supplies,Binders
7798,OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",7798,Office Supplies,Envelopes
7801,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",7801,Office Supplies,Storage
7802,FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",7802,Furniture,Furnishings
7803,OFF-LA-10003714,Avery 510,7803,Office Supplies,Labels
7808,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",7808,Office Supplies,Binders
7811,OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",7811,Office Supplies,Paper
7815,FUR-BO-10004834,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",7815,Furniture,Bookcases
7817,OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,7817,Office Supplies,Art
7820,OFF-FA-10000611,Binder Clips by OIC,7820,Office Supplies,Fasteners
7821,OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",7821,Office Supplies,Storage
7822,OFF-ST-10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",7822,Office Supplies,Storage
7823,OFF-AR-10003770,Newell 340,7823,Office Supplies,Art
7825,FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",7825,Furniture,Chairs
7826,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",7826,Furniture,Chairs
7827,TEC-PH-10004042,ClearOne Communications CHAT 70 OC Speaker Phone,7827,Technology,Phones
7829,FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,7829,Furniture,Chairs
7833,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,7833,Technology,Phones
7834,OFF-AR-10004757,Crayola Colored Pencils,7834,Office Supplies,Art
7835,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",7835,Furniture,Tables
7837,FUR-CH-10004289,Global Super Steno Chair,7837,Furniture,Chairs
7840,OFF-EN-10001509,Poly String Tie Envelopes,7840,Office Supplies,Envelopes
7842,OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,7842,Office Supplies,Appliances
7843,OFF-BI-10003638,GBC Durable Plastic Covers,7843,Office Supplies,Binders
7845,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,7845,Furniture,Tables
7846,OFF-PA-10001125,Xerox 1988,7846,Office Supplies,Paper
7848,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,7848,Furniture,Furnishings
7849,OFF-ST-10000321,Akro Stacking Bins,7849,Office Supplies,Storage
7852,OFF-PA-10000143,Astroparche Fine Business Paper,7852,Office Supplies,Paper
7854,OFF-PA-10001526,Xerox 1949,7854,Office Supplies,Paper
7855,OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",7855,Office Supplies,Appliances
7857,OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",7857,Office Supplies,Binders
7861,OFF-BI-10002353,GBC VeloBind Cover Sets,7861,Office Supplies,Binders
7862,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,7862,Technology,Accessories
7864,OFF-ST-10002743,SAFCO Boltless Steel Shelving,7864,Office Supplies,Storage
7868,OFF-PA-10000357,Xerox 1888,7868,Office Supplies,Paper
7869,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",7869,Office Supplies,Paper
7870,TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,7870,Technology,Accessories
7871,OFF-EN-10004459,Security-Tint Envelopes,7871,Office Supplies,Envelopes
7872,OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,7872,Office Supplies,Labels
7876,OFF-PA-10002036,Xerox 1930,7876,Office Supplies,Paper
7878,OFF-LA-10001641,Avery 518,7878,Office Supplies,Labels
7879,FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",7879,Furniture,Furnishings
7880,FUR-TA-10003392,Global Adaptabilities Conference Tables,7880,Furniture,Tables
7881,OFF-AR-10003856,Newell 344,7881,Office Supplies,Art
7889,OFF-PA-10000019,Xerox 1931,7889,Office Supplies,Paper
7890,OFF-AR-10003811,Newell 327,7890,Office Supplies,Art
7894,OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,7894,Office Supplies,Binders
7895,OFF-BI-10002852,Ibico Standard Transparent Covers,7895,Office Supplies,Binders
7898,OFF-AP-10001563,Belkin Premiere Surge Master II 8-outlet surge protector,7898,Office Supplies,Appliances
7905,OFF-PA-10001357,Xerox 1886,7905,Office Supplies,Paper
7906,OFF-EN-10001415,Staple envelope,7906,Office Supplies,Envelopes
7908,OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,7908,Office Supplies,Appliances
7909,FUR-TA-10004147,Hon 4060 Series Tables,7909,Furniture,Tables
7913,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",7913,Furniture,Furnishings
7914,OFF-ST-10003996,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",7914,Office Supplies,Storage
7915,TEC-MA-10003673,Hewlett-Packard Desktjet 6988DT Refurbished Printer,7915,Technology,Machines
7917,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",7917,Furniture,Chairs
7918,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",7918,Office Supplies,Art
7919,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,7919,Office Supplies,Binders
7920,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,7920,Office Supplies,Storage
7922,OFF-BI-10002026,Avery Arch Ring Binders,7922,Office Supplies,Binders
7923,TEC-PH-10000526,Vtech CS6719,7923,Technology,Phones
7925,OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,7925,Office Supplies,Binders
7927,TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,7927,Technology,Accessories
7930,FUR-TA-10004767,Safco Drafting Table,7930,Furniture,Tables
7931,OFF-AR-10001955,Newell 319,7931,Office Supplies,Art
7932,FUR-CH-10004886,Bevis Steel Folding Chairs,7932,Furniture,Chairs
7934,OFF-EN-10003134,Staple envelope,7934,Office Supplies,Envelopes
7941,FUR-CH-10001146,"Global Task Chair, Black",7941,Furniture,Chairs
7943,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,7943,Office Supplies,Binders
7948,OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,7948,Office Supplies,Fasteners
7952,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,7952,Office Supplies,Binders
7954,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,7954,Office Supplies,Storage
7956,FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,7956,Furniture,Chairs
7962,OFF-ST-10002301,Tennsco Commercial Shelving,7962,Office Supplies,Storage
7967,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",7967,Office Supplies,Paper
7968,FUR-BO-10001567,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",7968,Furniture,Bookcases
7971,TEC-PH-10003580,Cisco IP Phone 7961G-GE VoIP phone,7971,Technology,Phones
7978,TEC-PH-10002680,Samsung Galaxy Note 3,7978,Technology,Phones
7980,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,7980,Office Supplies,Binders
7981,OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",7981,Office Supplies,Paper
7982,OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,7982,Office Supplies,Appliances
7984,OFF-FA-10002975,Staples,7984,Office Supplies,Fasteners
7986,OFF-BI-10004967,Round Ring Binders,7986,Office Supplies,Binders
7987,TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,7987,Technology,Phones
7988,OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",7988,Office Supplies,Labels
7992,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,7992,Office Supplies,Binders
7994,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,7994,Office Supplies,Binders
7997,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,7997,Technology,Accessories
7999,FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",7999,Furniture,Furnishings
8001,TEC-PH-10003885,Cisco SPA508G,8001,Technology,Phones
8002,TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,8002,Technology,Accessories
8004,TEC-PH-10004434,Cisco IP Phone 7961G VoIP phone - Dark gray,8004,Technology,Phones
8007,OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",8007,Office Supplies,Fasteners
8008,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",8008,Office Supplies,Storage
8011,OFF-PA-10003641,Xerox 1909,8011,Office Supplies,Paper
8012,TEC-PH-10002070,Griffin GC36547 PowerJolt SE Lightning Charger,8012,Technology,Phones
8013,OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,8013,Office Supplies,Binders
8017,FUR-FU-10002501,Nu-Dell Executive Frame,8017,Furniture,Furnishings
8019,TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,8019,Technology,Phones
8020,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,8020,Office Supplies,Appliances
8022,OFF-AP-10000124,Acco 6 Outlet Guardian Basic Surge Suppressor,8022,Office Supplies,Appliances
8026,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,8026,Furniture,Furnishings
8030,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,8030,Technology,Accessories
8031,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",8031,Furniture,Furnishings
8033,OFF-PA-10001019,Xerox 1884,8033,Office Supplies,Paper
8037,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,8037,Office Supplies,Binders
8038,OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,8038,Office Supplies,Appliances
8039,FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",8039,Furniture,Bookcases
8040,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",8040,Furniture,Chairs
8043,TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,8043,Technology,Accessories
8045,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",8045,Office Supplies,Binders
8046,OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,8046,Office Supplies,Appliances
8047,OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",8047,Office Supplies,Binders
8048,OFF-PA-10003673,Strathmore Photo Mount Cards,8048,Office Supplies,Paper
8049,OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,8049,Office Supplies,Appliances
8050,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",8050,Office Supplies,Binders
8053,OFF-AR-10004999,Newell 315,8053,Office Supplies,Art
8054,OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,8054,Office Supplies,Binders
8055,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",8055,Office Supplies,Storage
8061,OFF-PA-10001970,Xerox 1881,8061,Office Supplies,Paper
8063,TEC-PH-10000586,AT&T SB67148 SynJ,8063,Technology,Phones
8068,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,8068,Technology,Accessories
8070,OFF-ST-10002743,SAFCO Boltless Steel Shelving,8070,Office Supplies,Storage
8077,FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",8077,Furniture,Furnishings
8080,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,8080,Office Supplies,Binders
8081,OFF-LA-10001474,Avery 477,8081,Office Supplies,Labels
8086,FUR-FU-10000246,Aluminum Document Frame,8086,Furniture,Furnishings
8087,OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,8087,Office Supplies,Appliances
8088,OFF-AR-10002375,Newell 351,8088,Office Supplies,Art
8089,OFF-BI-10003719,Large Capacity Hanging Post Binders,8089,Office Supplies,Binders
8090,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",8090,Office Supplies,Appliances
8091,OFF-ST-10000532,Advantus Rolling Drawer Organizers,8091,Office Supplies,Storage
8092,OFF-LA-10001613,Avery File Folder Labels,8092,Office Supplies,Labels
8093,OFF-AR-10002818,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,8093,Office Supplies,Art
8094,FUR-FU-10001940,Staple-based wall hangings,8094,Furniture,Furnishings
8098,OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,8098,Office Supplies,Storage
8100,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,8100,Technology,Accessories
8102,OFF-LA-10004484,Avery 476,8102,Office Supplies,Labels
8106,FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",8106,Furniture,Bookcases
8109,FUR-CH-10003396,Global Deluxe Steno Chair,8109,Furniture,Chairs
8110,OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",8110,Office Supplies,Envelopes
8112,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",8112,Furniture,Chairs
8115,OFF-AR-10004817,Colorific Watercolor Pencils,8115,Office Supplies,Art
8116,FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,8116,Furniture,Furnishings
8117,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,8117,Office Supplies,Storage
8118,OFF-PA-10000675,Xerox 1919,8118,Office Supplies,Paper
8119,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,8119,Furniture,Chairs
8120,FUR-FU-10001934,Magnifier Swing Arm Lamp,8120,Furniture,Furnishings
8123,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,8123,Office Supplies,Envelopes
8125,FUR-CH-10004860,Global Low Back Tilter Chair,8125,Furniture,Chairs
8126,OFF-BI-10002049,UniKeep View Case Binders,8126,Office Supplies,Binders
8129,FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",8129,Furniture,Furnishings
8130,TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",8130,Technology,Accessories
8134,FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",8134,Furniture,Furnishings
8135,OFF-PA-10001970,Xerox 1881,8135,Office Supplies,Paper
8137,FUR-TA-10002533,BPI Conference Tables,8137,Furniture,Tables
8138,FUR-FU-10004091,"Eldon 200 Class Desk Accessories, Black",8138,Furniture,Furnishings
8139,OFF-AR-10001545,Newell 326,8139,Office Supplies,Art
8142,OFF-LA-10003223,Avery 508,8142,Office Supplies,Labels
8146,OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,8146,Office Supplies,Appliances
8148,OFF-PA-10000249,Easy-staple paper,8148,Office Supplies,Paper
8149,OFF-LA-10001613,Avery File Folder Labels,8149,Office Supplies,Labels
8150,OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,8150,Office Supplies,Binders
8152,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,8152,Office Supplies,Storage
8155,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,8155,Technology,Accessories
8157,FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",8157,Furniture,Tables
8158,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,8158,Technology,Accessories
8159,OFF-PA-10004285,Xerox 1959,8159,Office Supplies,Paper
8160,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,8160,Technology,Accessories
8161,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,8161,Furniture,Chairs
8162,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",8162,Office Supplies,Appliances
8164,FUR-FU-10004909,Contemporary Wood/Metal Frame,8164,Furniture,Furnishings
8168,FUR-TA-10002774,Laminate Occasional Tables,8168,Furniture,Tables
8169,FUR-TA-10004575,Hon 5100 Series Wood Tables,8169,Furniture,Tables
8172,OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,8172,Office Supplies,Art
8173,OFF-LA-10004559,Avery 49,8173,Office Supplies,Labels
8176,OFF-PA-10003892,Xerox 1943,8176,Office Supplies,Paper
8177,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",8177,Office Supplies,Storage
8178,TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,8178,Technology,Accessories
8179,TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,8179,Technology,Copiers
8180,FUR-TA-10003469,Balt Split Level Computer Training Table,8180,Furniture,Tables
8181,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",8181,Furniture,Tables
8183,FUR-FU-10004973,Flat Face Poster Frame,8183,Furniture,Furnishings
8185,OFF-PA-10003641,Xerox 1909,8185,Office Supplies,Paper
8186,OFF-EN-10002621,Staple envelope,8186,Office Supplies,Envelopes
8188,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",8188,Office Supplies,Paper
8189,OFF-PA-10001870,Xerox 202,8189,Office Supplies,Paper
8191,OFF-PA-10004735,Xerox 1905,8191,Office Supplies,Paper
8193,OFF-BI-10000546,Avery Durable Binders,8193,Office Supplies,Binders
8196,OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,8196,Office Supplies,Paper
8197,TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,8197,Technology,Accessories
8200,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",8200,Office Supplies,Binders
8202,OFF-ST-10000885,Fellowes Desktop Hanging File Manager,8202,Office Supplies,Storage
8207,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,8207,Furniture,Tables
8209,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,8209,Office Supplies,Binders
8211,OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,8211,Office Supplies,Appliances
8212,FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",8212,Furniture,Furnishings
8214,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",8214,Office Supplies,Binders
8218,OFF-FA-10002676,Colored Push Pins,8218,Office Supplies,Fasteners
8223,OFF-ST-10000321,Akro Stacking Bins,8223,Office Supplies,Storage
8224,OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",8224,Office Supplies,Paper
8226,OFF-PA-10004243,Xerox 1939,8226,Office Supplies,Paper
8228,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",8228,Furniture,Furnishings
8231,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,8231,Office Supplies,Art
8233,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",8233,Office Supplies,Storage
8235,OFF-SU-10001212,Kleencut Forged Office Shears by Acme United Corporation,8235,Office Supplies,Supplies
8238,OFF-ST-10000617,Woodgrain Magazine Files by Perma,8238,Office Supplies,Storage
8242,OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,8242,Office Supplies,Binders
8244,TEC-PH-10003691,BlackBerry Q10,8244,Technology,Phones
8246,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,8246,Office Supplies,Storage
8247,OFF-AP-10002439,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,8247,Office Supplies,Appliances
8249,TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone,8249,Technology,Phones
8250,OFF-BI-10002854,"Performers Binder/Pad Holder, Black",8250,Office Supplies,Binders
8254,TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,8254,Technology,Copiers
8260,OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",8260,Office Supplies,Paper
8263,OFF-PA-10002552,Xerox 1958,8263,Office Supplies,Paper
8264,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,8264,Office Supplies,Binders
8265,OFF-AP-10004136,Kensington 6 Outlet SmartSocket Surge Protector,8265,Office Supplies,Appliances
